,iclass,idxs,x_pos,y_pos,consistent_r3,batch_size,rule_uniq,rule_cnts
1312,8,"[2562, 10994, 2475]",1,2,0,100,[12. 22. 26. 16. 38. 36.],[21 19  6  2  1  1]
1313,8,"[2562, 10994, 2475]",2,2,0,100,[26.  7. 36. 35.],[9 4 3 1]
1314,8,"[11300, 9101, 5378]",0,2,0,100,[15. 30. 16. 11.  7. 39.],[41 13  4  4  2  1]
1315,8,"[11300, 9101, 5378]",1,2,0,100,[13. 15. 29.],[8 5 1]
1316,8,"[11300, 9101, 5378]",2,2,0,100,[ 9. 39. 29.],[3 1 1]
1317,8,"[670, 10214, 9411]",0,2,0,100,[32. 26. 38.],[16  6  1]
1318,8,"[670, 10214, 9411]",1,2,0,100,[16. 11. 32.  9. 38.],[9 8 6 4 1]
1319,8,"[670, 10214, 9411]",2,2,0,100,[30. 14. 15. 29.],[21  9  3  1]
1320,8,"[3486, 7301, 6460]",0,2,0,100,[26.  7. 32.],[10  4  2]
1321,8,"[3486, 7301, 6460]",1,2,0,100,[32. 26. 20. 16. 25.],[13  8  7  7  2]
1322,8,"[3486, 7301, 6460]",2,2,0,100,[15. 21. 16. 12. 26.  9. 39.],[12 10  9  3  2  2  1]
1323,8,"[7444, 8468, 543]",0,2,0,100,[16. 15. 33. 37. 27. 12.],[10  9  4  1  1  1]
1324,8,"[7444, 8468, 543]",1,2,0,100,[30. 13.],[26  5]
1325,8,"[7444, 8468, 543]",2,2,0,100,[23. 19.  9. 36.],[31  7  6  3]
1326,8,"[4254, 1050, 6013]",0,2,0,100,[29. 16.  9.],[3 2 1]
1327,8,"[4254, 1050, 6013]",1,2,0,100,[15. 29. 11. 39. 36.],[27  4  3  1  1]
1328,8,"[4254, 1050, 6013]",2,2,0,100,[32. 39. 38. 19.],[3 1 1 1]
1329,8,"[7637, 4056, 2924]",0,2,0,100,[ 9. 30. 16. 38. 15. 12.],[30 12  6  4  2  2]
1330,8,"[7637, 4056, 2924]",1,2,0,100,[15. 25. 30.  9. 23. 11. 16. 38.],[36 13  9  8  5  4  3  2]
1331,8,"[7637, 4056, 2924]",2,2,0,100,[13. 15. 36.],[8 6 4]
1332,8,"[1342, 3013, 1055]",0,2,0,100,[10.  7. 21. 31. 26. 16.],[13 12  8  3  3  2]
1333,8,"[1342, 3013, 1055]",1,2,0,100,[16. 31.  9.],[6 4 3]
1334,8,"[1342, 3013, 1055]",2,2,0,100,[29. 33. 16. 11. 27.  9.],[20 18  7  2  1  1]
1335,8,"[4881, 2036, 2724]",0,2,0,100,[16. 20. 11. 36. 38. 26.],[10  8  4  3  2  2]
1336,8,"[4881, 2036, 2724]",1,2,0,100,[30.  7.],[2 2]
1337,8,"[4881, 2036, 2724]",2,2,0,100,[21. 16. 26.  7. 38.],[11 10  4  3  1]
1338,8,"[8626, 6049, 4535]",0,2,0,100,[21. 26. 16. 37.],[12  4  3  2]
1339,8,"[8626, 6049, 4535]",1,2,0,100,[7.],[27]
1340,8,"[8626, 6049, 4535]",2,2,0,100,[16. 31.  9. 12. 39. 36.],[9 5 5 2 1 1]
1341,8,"[10085, 1244, 10551]",0,2,0,100,[26. 21.  9. 31.],[10  6  5  3]
1342,8,"[10085, 1244, 10551]",1,2,0,100,[25. 38.  9. 33.],[8 4 3 2]
1343,8,"[10085, 1244, 10551]",2,2,0,100,[22. 26. 11. 16. 36.],[36  8  8  2  1]
1344,8,"[6243, 10369, 4472]",0,2,0,100,[16. 30. 39.],[7 2 1]
1345,8,"[6243, 10369, 4472]",1,2,0,100,[ 7. 19. 38.],[7 4 1]
1346,8,"[6243, 10369, 4472]",2,2,0,100,[29. 30.],[3 1]
1347,8,"[3120, 6106, 3774]",0,2,0,100,[15. 35. 26. 36.  7. 38. 13.],[13  9  8  5  3  1  1]
1348,8,"[3120, 6106, 3774]",1,2,0,100,[30.  9. 25. 19. 23.],[18 12  9  6  1]
1349,8,"[3120, 6106, 3774]",2,2,0,100,[16. 32. 26. 22. 39.],[12  6  6  4  1]
1350,9,"[5277, 5368, 5809]",0,2,0,100,[33. 26. 11. 16. 37.],[23 11 10  3  1]
1351,9,"[5277, 5368, 5809]",1,2,5,100,[26.  9. 31. 19.],[22  5  2  1]
1352,9,"[5277, 5368, 5809]",2,2,0,100,[32. 26.],[7 2]
1353,9,"[10444, 7407, 10458]",0,2,9,100,[ 9. 29. 39. 38.],[9 2 1 1]
1354,9,"[10444, 7407, 10458]",1,2,7,100,[ 9. 32. 16. 29.],[7 4 4 3]
1355,9,"[10444, 7407, 10458]",2,2,4,100,[16. 10.  9. 36. 31. 26. 38. 15.],[8 8 4 3 2 2 1 1]
1356,9,"[10154, 1473, 2750]",0,2,0,100,[25. 32. 23. 36.],[15 12  8  2]
1357,9,"[10154, 1473, 2750]",1,2,19,100,[ 9. 33. 25. 39.],[19 18  6  1]
1358,9,"[10154, 1473, 2750]",2,2,0,100,[16. 29. 15.],[13  4  3]
1359,9,"[5506, 1508, 11310]",0,2,0,100,[ 7. 35. 34. 25.],[15 12  6  6]
1360,9,"[5506, 1508, 11310]",1,2,0,100,[22. 26. 19. 31.  7.],[13  4  2  1  1]
1361,9,"[5506, 1508, 11310]",2,2,0,100,[34. 14. 15. 37.  7.],[11  8  6  1  1]
1362,9,"[7761, 4849, 597]",0,2,0,100,[33. 26. 25. 22. 19. 39. 38.],[20 10 10  7  3  1  1]
1363,9,"[7761, 4849, 597]",1,2,26,100,[ 9. 32.],[26  8]
1364,9,"[7761, 4849, 597]",2,2,0,100,[32.  7.],[8 1]
1365,9,"[4400, 5910, 6604]",0,2,0,100,[ 7. 22. 36. 26. 37.],[37 13 11  3  1]
1366,9,"[4400, 5910, 6604]",1,2,5,100,[25. 15. 36. 31.  9.],[53 45  9  8  5]
1367,9,"[4400, 5910, 6604]",2,2,9,100,[15. 14. 30.  9. 29.],[22 22 13  9  4]
1368,9,"[7791, 6322, 6701]",0,2,14,100,[15. 35.  9. 30. 25. 11. 23. 16.],[40 21 14 11  6  6  4  4]
1369,9,"[7791, 6322, 6701]",1,2,27,100,[10.  9. 30. 16. 39.],[35 27  8  7  1]
1370,9,"[7791, 6322, 6701]",2,2,17,100,[ 9. 36. 19.],[17  2  1]
1371,9,"[4596, 11247, 9742]",0,2,11,100,[ 9. 30.],[11  2]
1372,9,"[4596, 11247, 9742]",1,2,4,100,[12.  9. 37. 30. 29. 16.],[15  4  2  2  2  1]
1373,9,"[4596, 11247, 9742]",2,2,0,100,[14. 31. 26.],[8 3 1]
1374,9,"[6242, 725, 802]",0,2,2,100,[12. 20. 36. 26. 25. 16.  9.],[13 11  7  7  4  4  2]
1375,9,"[6242, 725, 802]",1,2,0,100,[],[]
1376,9,"[6242, 725, 802]",2,2,6,100,[21.  9. 26. 13. 36.],[6 6 4 4 3]
1377,9,"[5319, 7826, 9276]",0,2,11,100,[ 9. 21. 13. 15. 26. 36.],[11 10 10  9  4  1]
1378,9,"[5319, 7826, 9276]",1,2,6,100,[ 9. 26.  8. 22.  7.],[6 5 5 4 1]
1379,9,"[5319, 7826, 9276]",2,2,9,100,[20. 35.  9. 26. 15. 33. 10. 16.],[13 11  9  7  7  6  5  2]
1380,9,"[7944, 4808, 7913]",0,2,9,100,[ 9. 30. 19. 29.],[9 6 2 1]
1381,9,"[7944, 4808, 7913]",1,2,0,100,[11. 16.],[9 2]
1382,9,"[7944, 4808, 7913]",2,2,4,100,[15. 22. 10. 36. 26. 16.  9. 31. 38.],[28 13 10  5  5  4  4  3  1]
1383,9,"[2157, 8448, 10137]",0,2,8,100,[ 9. 39.],[8 1]
1384,9,"[2157, 8448, 10137]",1,2,0,100,[26. 39.  7.],[9 1 1]
1385,9,"[2157, 8448, 10137]",2,2,0,100,[32. 12. 37. 26. 16.  7.],[4 4 2 2 2 2]
1386,9,"[11152, 5285, 8639]",0,2,8,100,[32. 10.  9. 16. 36.],[14 12  8  2  1]
1387,9,"[11152, 5285, 8639]",1,2,14,100,[15. 25. 33.  9. 13. 21. 26.  8. 39. 38. 37.],[34 32 15 14  9  6  2  2  1  1  1]
1388,9,"[11152, 5285, 8639]",2,2,15,100,[ 9. 32.],[15  6]
1389,9,"[1046, 3830, 2565]",0,2,8,100,[ 9. 30. 16. 37.],[8 6 4 1]
1390,9,"[1046, 3830, 2565]",1,2,17,100,[ 9. 32. 36. 19. 38.],[17  6  2  2  1]
1391,9,"[1046, 3830, 2565]",2,2,14,100,[30.  9. 35. 14. 25. 24. 39. 38. 15.],[16 14 13 11  6  3  1  1  1]
1392,9,"[6273, 3574, 696]",0,2,18,100,[ 9. 30. 22. 16. 26. 12. 37.],[18 13  9  7  6  4  1]
1393,9,"[6273, 3574, 696]",1,2,15,100,[16.  9. 26. 35. 30. 39.],[17 15 13  7  3  2]
1394,9,"[6273, 3574, 696]",2,2,13,100,[33. 22.  9.  8. 26.  7. 19. 39.],[26 23 13  5  4  4  3  1]
1395,9,"[8966, 11668, 6457]",0,2,0,100,[12. 16. 33. 29. 38.],[16  4  3  3  1]
1396,9,"[8966, 11668, 6457]",1,2,8,100,[35. 26.  9. 36. 21. 31.],[15  8  8  6  4  1]
1397,9,"[8966, 11668, 6457]",2,2,14,100,[35. 13. 30.  9. 39.],[20 15 14 14  1]
1398,9,"[2803, 3852, 7908]",0,2,11,100,[33.  9. 24. 38. 37. 25.],[18 11  6  4  1  1]
1399,9,"[2803, 3852, 7908]",1,2,0,100,[15.  7. 16. 31. 36.],[42 14 11 10  3]
1400,9,"[2803, 3852, 7908]",2,2,0,100,[15. 33. 24. 16. 11. 25. 39. 38. 37.],[36 11  7  6  4  2  1  1  1]
1401,9,"[1680, 3111, 147]",0,2,0,100,[15. 13. 36.],[12  7  5]
1402,9,"[1680, 3111, 147]",1,2,4,100,[26. 14. 15.  9.],[11  8  4  4]
1403,9,"[1680, 3111, 147]",2,2,4,100,[30.  9. 38.],[8 4 1]
1404,9,"[429, 5119, 165]",0,2,0,100,[32. 22. 26. 36.],[14  4  3  1]
1405,9,"[429, 5119, 165]",1,2,0,100,[11. 26. 32. 21. 37. 39.],[11  8  7  6  2  1]
1406,9,"[429, 5119, 165]",2,2,9,100,[12. 33.  9. 16.],[11  9  9  4]
1407,9,"[5948, 4139, 7750]",0,2,0,100,[21. 15. 14. 31. 26. 37. 36.],[5 4 4 3 3 2 1]
1408,9,"[5948, 4139, 7750]",1,2,0,100,[36. 31.],[2 1]
1409,9,"[5948, 4139, 7750]",2,2,0,100,[12. 25. 16. 26. 31. 22. 36.],[43 11 10  5  3  3  1]
1410,9,"[8188, 6197, 4259]",0,2,12,100,[ 9. 16. 32. 29. 36.],[12  8  7  2  1]
1411,9,"[8188, 6197, 4259]",1,2,17,100,[25.  9. 32. 21. 39. 26. 36.],[30 17  9  4  3  2  1]
1412,9,"[8188, 6197, 4259]",2,2,10,100,[ 9. 25. 31. 36.  8.  7. 26. 39.],[10  8  6  5  5  5  4  1]
1413,9,"[4559, 1427, 10295]",0,2,0,100,[33. 21. 10. 15. 16.  7. 26.],[29 14  9  8  4  4  1]
1414,9,"[4559, 1427, 10295]",1,2,3,100,[32.  9. 39.],[4 3 2]
1415,9,"[4559, 1427, 10295]",2,2,0,100,[21. 36. 16. 11. 26. 32. 37. 38.],[16 10  8  8  5  4  3  1]
1416,9,"[5142, 6892, 5561]",0,2,0,100,[ 7. 10. 36. 25. 15. 39. 16.],[13  9  6  5  5  2  2]
1417,9,"[5142, 6892, 5561]",1,2,0,100,[10. 25. 16. 36. 39.],[38 11  5  4  1]
1418,9,"[5142, 6892, 5561]",2,2,5,100,[13.  9. 32. 39. 38. 36.],[7 5 3 1 1 1]
1419,9,"[691, 3904, 8065]",0,2,0,100,[12.  7. 16. 26. 21. 36.],[14  9  6  4  4  2]
1420,9,"[691, 3904, 8065]",1,2,0,100,[22. 11. 26. 32. 16. 36.],[14  9  5  3  2  1]
1421,9,"[691, 3904, 8065]",2,2,0,100,[36. 15. 13.],[7 4 2]
1422,9,"[1729, 5301, 7728]",0,2,18,100,[ 9. 16. 36. 37.],[18 14  8  2]
1423,9,"[1729, 5301, 7728]",1,2,0,100,[31.  7. 36.],[6 4 2]
1424,9,"[1729, 5301, 7728]",2,2,7,100,[20. 26.  9. 25. 36.],[9 8 7 6 4]
1425,9,"[4152, 2600, 11017]",0,2,9,100,[11.  9. 16. 30.  7.],[12  9  4  1  1]
1426,9,"[4152, 2600, 11017]",1,2,6,100,[30. 22.  9. 26. 39. 38.],[18  8  6  5  1  1]
1427,9,"[4152, 2600, 11017]",2,2,8,100,[11. 36.  9. 16.],[12  8  8  6]
1428,9,"[8819, 9576, 6535]",0,2,23,100,[ 9. 10. 32. 16. 39.],[23  9  7  7  1]
1429,9,"[8819, 9576, 6535]",1,2,12,100,[ 9. 20. 26. 16.],[12 10  6  1]
1430,9,"[8819, 9576, 6535]",2,2,11,100,[16.  9. 36.],[38 11  3]
1431,9,"[3379, 1535, 7357]",0,2,0,100,[20. 25. 36. 26.],[7 6 4 2]
1432,9,"[3379, 1535, 7357]",1,2,0,100,[21. 15. 36. 26.  7.],[13  8  3  3  1]
1433,9,"[3379, 1535, 7357]",2,2,12,100,[13.  9. 30.],[36 12  1]
1434,9,"[11509, 2693, 302]",0,2,5,100,[23. 13.  9. 15.],[11  6  5  2]
1435,9,"[11509, 2693, 302]",1,2,0,100,[23.  7. 17.],[33  5  1]
1436,9,"[11509, 2693, 302]",2,2,0,100,[36. 32. 29.  7.],[3 2 2 2]
1437,9,"[2229, 11745, 4436]",0,2,13,100,[ 9. 16. 36. 29.],[13  5  1  1]
1438,9,"[2229, 11745, 4436]",1,2,0,100,[15. 16. 10. 33. 37.],[9 7 7 6 1]
1439,9,"[2229, 11745, 4436]",2,2,12,100,[ 9. 11. 30. 16. 39. 38.],[12  5  3  2  1  1]
1440,9,"[2137, 5423, 5923]",0,2,0,100,[25. 12. 16. 20. 36. 26.  7.],[39 16  9  7  5  4  1]
1441,9,"[2137, 5423, 5923]",1,2,6,100,[ 9. 39. 38.],[6 1 1]
1442,9,"[2137, 5423, 5923]",2,2,0,100,[26. 11. 16. 31. 36.],[13  7  5  3  1]
1443,9,"[7985, 3195, 7652]",0,2,13,100,[15.  9. 32. 22. 26. 11. 36. 16.],[30 13 10  5  4  4  2  1]
1444,9,"[7985, 3195, 7652]",1,2,0,100,[15. 11. 16.],[27  5  2]
1445,9,"[7985, 3195, 7652]",2,2,0,100,[21. 39. 26.],[13  1  1]
1446,9,"[7999, 7787, 4620]",0,2,0,100,[36. 27.],[2 1]
1447,9,"[7999, 7787, 4620]",1,2,0,100,[22. 36. 26.],[18  6  5]
1448,9,"[7999, 7787, 4620]",2,2,0,100,[14. 36. 32.],[10  6  2]
1449,9,"[11761, 11367, 9362]",0,2,7,100,[29.  9. 36. 37. 14.],[13  7  6  1  1]
1450,9,"[11761, 11367, 9362]",1,2,11,100,[32.  9. 38. 36. 19.],[12 11  2  2  1]
1451,9,"[11761, 11367, 9362]",2,2,4,100,[9.],[4]
1452,9,"[243, 2725, 4310]",0,2,0,100,[13. 32.  7. 36. 27.],[31  6  3  1  1]
1453,9,"[243, 2725, 4310]",1,2,0,100,[13.  7. 36. 26.],[10  4  2  2]
1454,9,"[243, 2725, 4310]",2,2,0,100,[12. 16.],[28 18]
1455,9,"[4563, 4959, 10652]",0,2,0,100,[32. 36.],[11  1]
1456,9,"[4563, 4959, 10652]",1,2,0,100,[20. 16. 32. 26.],[12  5  4  3]
1457,9,"[4563, 4959, 10652]",2,2,0,100,[15. 32. 26. 10. 16. 38. 36.],[38 22 12  8  6  1  1]
1458,9,"[1624, 1394, 3650]",0,2,0,100,[ 7. 15. 21. 26.],[16 12  8  1]
1459,9,"[1624, 1394, 3650]",1,2,0,100,[32. 14. 39. 38. 15.],[4 2 1 1 1]
1460,9,"[1624, 1394, 3650]",2,2,4,100,[11. 16.  9. 38.],[7 4 4 1]
1461,9,"[11243, 4759, 9876]",0,2,0,100,[26. 38. 19.],[5 2 2]
1462,9,"[11243, 4759, 9876]",1,2,0,100,[13. 23. 31. 38. 36.  7.],[15  8  5  2  2  1]
1463,9,"[11243, 4759, 9876]",2,2,4,100,[20. 26.  9. 32. 16. 38.],[9 7 4 3 3 2]
1464,9,"[8629, 7157, 11822]",0,2,19,100,[ 9. 36. 32.],[19  1  1]
1465,9,"[8629, 7157, 11822]",1,2,9,100,[ 9. 29. 32.],[9 2 1]
1466,9,"[8629, 7157, 11822]",2,2,4,100,[ 9. 39.],[4 1]
1467,9,"[3990, 6458, 5185]",0,2,9,100,[32.  9. 12. 16. 36. 15.],[15  9  7  4  3  1]
1468,9,"[3990, 6458, 5185]",1,2,18,100,[ 9. 26. 25. 20. 38. 34.],[18  5  5  4  1  1]
1469,9,"[3990, 6458, 5185]",2,2,0,100,[12. 25. 16. 26. 36.],[45  9  8  4  1]
1470,9,"[8318, 10290, 1185]",0,2,0,100,[22. 26.  7. 36. 19.],[11  9  8  3  3]
1471,9,"[8318, 10290, 1185]",1,2,0,100,[21. 26. 37.],[7 4 1]
1472,9,"[8318, 10290, 1185]",2,2,4,100,[30.  9.],[8 4]
1473,9,"[1476, 6206, 9812]",0,2,0,100,[31.  7.],[7 5]
1474,9,"[1476, 6206, 9812]",1,2,0,100,[11. 16. 30.],[6 4 1]
1475,9,"[1476, 6206, 9812]",2,2,31,100,[25.  9. 30. 20.],[35 31  8  5]
1476,9,"[2425, 9798, 923]",0,2,14,100,[26.  9. 32.],[14 14  4]
1477,9,"[2425, 9798, 923]",1,2,0,100,[26. 36. 10. 15. 21. 16.],[13  6  6  5  4  2]
1478,9,"[2425, 9798, 923]",2,2,7,100,[26. 15.  9. 30. 10. 16. 39.],[8 7 7 6 6 4 2]
1479,9,"[3404, 6266, 4194]",0,2,7,100,[26.  9. 25. 20. 30. 16.],[7 7 3 3 1 1]
1480,9,"[3404, 6266, 4194]",1,2,16,100,[ 9. 21.  8. 26.  7. 36. 32.],[16  7  7  6  2  1  1]
1481,9,"[3404, 6266, 4194]",2,2,3,100,[11. 26. 20. 36.  9. 25.],[7 4 4 3 3 2]
1482,9,"[4130, 2686, 9501]",0,2,0,100,[12. 32. 16.  7.],[10  7  6  6]
1483,9,"[4130, 2686, 9501]",1,2,12,100,[ 9. 26. 31. 17. 37. 36.],[12 11  7  2  1  1]
1484,9,"[4130, 2686, 9501]",2,2,10,100,[15.  9. 26. 30. 11. 16.],[24 10  8  5  3  2]
1485,9,"[6381, 2782, 5778]",0,2,12,100,[33.  9. 37.],[16 12  1]
1486,9,"[6381, 2782, 5778]",1,2,2,100,[21. 11. 26. 16. 30.  9. 37.],[10  8  6  4  3  2  1]
1487,9,"[6381, 2782, 5778]",2,2,0,100,[31.  7. 36. 29. 19.],[3 3 2 2 2]
1488,9,"[7672, 11827, 2830]",0,2,16,100,[25.  9. 26. 37. 21. 39.],[30 16  5  2  2  1]
1489,9,"[7672, 11827, 2830]",1,2,0,100,[22. 36. 26.  7.],[19  6  5  3]
1490,9,"[7672, 11827, 2830]",2,2,0,100,[10. 35. 36. 16.],[15 13 10  5]
1491,9,"[256, 569, 10573]",0,2,0,100,[21. 30. 11. 26. 38. 37. 16.  7.],[10  8  7  5  1  1  1  1]
1492,9,"[256, 569, 10573]",1,2,3,100,[30.  9.  8. 37.],[12  3  2  1]
1493,9,"[256, 569, 10573]",2,2,6,100,[33.  9. 39. 38. 37.],[37  6  1  1  1]
1494,9,"[11237, 7414, 5644]",0,2,0,100,[ 7. 34. 25.],[25 20 10]
1495,9,"[11237, 7414, 5644]",1,2,0,100,[12. 30. 16.],[31  7  6]
1496,9,"[11237, 7414, 5644]",2,2,3,100,[30. 26.  9. 39.],[6 3 3 1]
1497,9,"[8733, 9592, 9623]",0,2,15,100,[ 9. 31. 36.],[15  5  1]
1498,9,"[8733, 9592, 9623]",1,2,0,100,[26. 21. 12. 16. 30.],[11 11 10  3  1]
1499,9,"[8733, 9592, 9623]",2,2,8,100,[30.  9. 27. 38.],[13  8  3  2]
1500,10,"[3283, 7033, 3268]",0,2,0,100,[32. 16. 39.],[8 5 1]
1501,10,"[3283, 7033, 3268]",1,2,0,100,[ 4.  5. 29. 16.],[48  4  1  1]
1502,10,"[3283, 7033, 3268]",2,2,49,100,[10. 36. 15. 26.  5. 22. 38. 39. 16.],[49 11 10  9  8  7  4  1  1]
1503,10,"[6831, 11100, 7583]",0,2,0,100,[22. 33. 26. 35. 16.],[37 26  3  2  2]
1504,10,"[6831, 11100, 7583]",1,2,38,100,[10. 33. 20. 15. 26. 37.  9.],[38 26 11 10  6  1  1]
1505,10,"[6831, 11100, 7583]",2,2,53,100,[10.  5. 35. 16.],[53 36  9  1]
1506,10,"[2404, 5913, 280]",0,2,42,100,[10.  5. 22.  6. 26. 15. 35. 36. 39.],[42 38 11  8  7  7  6  4  1]
1507,10,"[2404, 5913, 280]",1,2,0,100,[22. 26.  9. 36. 16.],[20 16  5  4  3]
1508,10,"[2404, 5913, 280]",2,2,0,100,[ 2. 25. 36. 20. 26.  6. 39. 16.],[38 34  6  5  4  2  1  1]
1509,10,"[3359, 7949, 6399]",0,2,31,100,[10. 24. 15.  7. 25. 36.],[31 13 11  7  6  3]
1510,10,"[3359, 7949, 6399]",1,2,47,100,[10. 25. 23.  1. 36.  6. 16. 37. 32.],[47 11  8  7  5  5  4  1  1]
1511,10,"[3359, 7949, 6399]",2,2,0,100,[25. 36.  9.  8. 16. 38.  7.],[8 7 4 3 2 1 1]
1512,10,"[796, 8435, 2388]",0,2,62,100,[10.  6.  5. 36. 26. 25. 22.  2. 38. 16.],[62 15 11 10  9  4  4  4  1  1]
1513,10,"[796, 8435, 2388]",1,2,39,100,[10.  6. 15.],[39 13  7]
1514,10,"[796, 8435, 2388]",2,2,41,100,[10.  5. 23.  0.  6. 15. 32. 36.],[41 33 25 13 11 10  2  1]
1515,10,"[5702, 7268, 11726]",0,2,62,100,[10. 29. 16.],[62  4  1]
1516,10,"[5702, 7268, 11726]",1,2,37,100,[10. 15. 33. 22. 26.  1.  6. 16.],[37 20  8  8  7  7  2  1]
1517,10,"[5702, 7268, 11726]",2,2,47,100,[10.  2. 36. 15. 20. 26. 25. 39.  6.],[47 25 16 11  7  6  5  1  1]
1518,10,"[8593, 11839, 1467]",0,2,0,100,[25.  3. 20.  5. 26.],[15  6  5  4  2]
1519,10,"[8593, 11839, 1467]",1,2,40,100,[10. 30. 15.  7.],[40 16  4  1]
1520,10,"[8593, 11839, 1467]",2,2,51,100,[10.  9. 24. 32. 25. 16.],[51 30  7  4  2  1]
1521,10,"[110, 11191, 775]",0,2,27,100,[10. 15. 35. 23.  0.  6.  5. 36.],[27 26 13 10 10  9  9  8]
1522,10,"[110, 11191, 775]",1,2,51,100,[10. 15.  1. 31.  6.],[51  8  6  3  3]
1523,10,"[110, 11191, 775]",2,2,60,100,[10. 34.  6.  1. 16.],[60 21  6  4  1]
1524,10,"[3813, 8662, 2649]",0,2,47,100,[10.  9. 15. 31.],[47 12 10  8]
1525,10,"[3813, 8662, 2649]",1,2,44,100,[10. 15.  1. 36. 38.],[44 13  8  5  2]
1526,10,"[3813, 8662, 2649]",2,2,38,100,[10.  6.  0. 23. 36. 15.  5. 39.],[38 12 12  9  8  8  6  1]
1527,10,"[8331, 11764, 11548]",0,2,67,100,[10.  6.  0. 31.  5. 16.],[67 13  6  5  5  2]
1528,10,"[8331, 11764, 11548]",1,2,62,100,[10.  6. 21.  2. 26. 33. 16.],[62  8  7  5  4  3  1]
1529,10,"[8331, 11764, 11548]",2,2,0,100,[ 7. 16. 31.],[3 2 1]
1530,10,"[729, 7726, 8179]",0,2,65,100,[10. 25. 26. 21.  9. 16.],[65 37  6  6  5  2]
1531,10,"[729, 7726, 8179]",1,2,48,100,[10.  5. 26. 22. 16.],[48 23 17 15  1]
1532,10,"[729, 7726, 8179]",2,2,0,100,[26.  6. 16. 36. 21.],[12  7  5  3  2]
1533,10,"[11922, 7505, 9071]",0,2,51,100,[10.  2. 25. 15.  6. 32. 39. 38.],[51 32 24 13  5  2  1  1]
1534,10,"[11922, 7505, 9071]",1,2,0,100,[26. 22.  7. 39. 16.],[5 4 3 1 1]
1535,10,"[11922, 7505, 9071]",2,2,41,100,[10.  5. 32. 15.  6. 36. 16.],[41 29 10 10 10  5  1]
1536,10,"[4985, 5227, 2848]",0,2,50,100,[10. 20.  5.  2.  6. 26. 35. 37.],[50 11 11  9  8  7  6  1]
1537,10,"[4985, 5227, 2848]",1,2,40,100,[ 2. 10. 15. 35.  6.],[43 40 14  9  9]
1538,10,"[4985, 5227, 2848]",2,2,34,100,[10. 23. 15. 30.  7. 38.],[34 27 11 10  4  1]
1539,10,"[11929, 6730, 11856]",0,2,71,100,[10.  7.],[71  2]
1540,10,"[11929, 6730, 11856]",1,2,0,100,[22. 26.  6. 35.],[40 12  6  1]
1541,10,"[11929, 6730, 11856]",2,2,0,100,[ 5. 29. 34. 16. 38.],[26  4  3  2  1]
1542,10,"[11876, 2013, 11341]",0,2,34,100,[10.  9. 36. 35. 32. 16.  7.],[34 28 10  8  3  3  2]
1543,10,"[11876, 2013, 11341]",1,2,40,100,[10.  9. 15. 31. 16. 36.],[40 27 22  2  2  1]
1544,10,"[11876, 2013, 11341]",2,2,39,100,[10. 32. 24. 15. 36.  9. 16.],[39 17  8  4  3  2  1]
1545,10,"[817, 11357, 923]",0,2,51,100,[10. 26. 22. 15.  2. 36.  6.  5. 16.],[51 11 11 10  8  6  5  5  1]
1546,10,"[817, 11357, 923]",1,2,0,100,[25.  3. 26. 20.  5. 16. 36. 38.],[37 17 10  8  8  4  3  1]
1547,10,"[817, 11357, 923]",2,2,34,100,[10.  6. 15. 24. 35. 25. 39. 38.],[34 17 15 14  9  6  2  1]
1548,10,"[6292, 759, 7897]",0,2,45,100,[10. 30. 15. 26. 16. 39. 38. 21.  7.],[45 12  9  3  2  1  1  1  1]
1549,10,"[6292, 759, 7897]",1,2,62,100,[10.  6.  5.  0. 32. 16. 36.],[62 14 10  9  6  2  1]
1550,10,"[6292, 759, 7897]",2,2,65,100,[10.  4. 36. 29. 38. 16.  5.],[65 36  9  6  2  2  1]
1551,10,"[9714, 9058, 6499]",0,2,43,100,[10. 15.  9. 38.],[43 14  2  1]
1552,10,"[9714, 9058, 6499]",1,2,0,100,[26. 20. 35. 16. 38. 30.],[6 5 4 3 1 1]
1553,10,"[9714, 9058, 6499]",2,2,43,100,[ 5. 10. 26. 35.  0. 15.  6. 39.],[54 43 14  9  9  7  3  1]
1554,10,"[11007, 9204, 9651]",0,2,0,100,[16. 31.],[2 1]
1555,10,"[11007, 9204, 9651]",1,2,0,100,[16. 31.  9.],[4 2 2]
1556,10,"[11007, 9204, 9651]",2,2,0,100,[ 3. 25. 35. 26. 16.  5.],[11  5  4  3  3  2]
1557,10,"[6640, 6729, 1759]",0,2,0,100,[ 6.  2. 35.],[16 12  7]
1558,10,"[6640, 6729, 1759]",1,2,52,100,[10. 20. 35. 26. 36. 16.],[52 43 16  8  3  2]
1559,10,"[6640, 6729, 1759]",2,2,0,100,[ 5. 25. 36. 26. 20. 16.],[40 12  7  7  6  6]
1560,10,"[10860, 11723, 2017]",0,2,70,100,[10.  0.  5.  6. 36. 16.],[70 17 14  7  3  3]
1561,10,"[10860, 11723, 2017]",1,2,0,100,[26. 21.  9.],[8 6 3]
1562,10,"[10860, 11723, 2017]",2,2,0,100,[20. 36.  2. 26.  6.  5. 25. 39. 38. 16.],[12 10  6  4  4  4  3  1  1  1]
1563,10,"[9921, 8485, 6701]",0,2,0,100,[ 5.  2. 35.  6. 39. 30. 16.],[7 6 5 5 1 1 1]
1564,10,"[9921, 8485, 6701]",1,2,0,100,[ 3. 33. 26. 16.],[22 17 11  2]
